user_id,tenure_days,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,sessions_per_active_day,watch_time_per_active_day,searches_per_session,watchlist_additions_per_session,will_churn_30d,signup_date,behavioral_segment,churn_probability,churn_date
U007052,621,individual,tv,APAC,25_34,bundle,4,21,11,1614.26,66.72,0.7225,0.2067,0.5967,0.8198,13,5,14,1.9091,146.7509,0.619,0.2381,0,2023-10-19,power,0.000565,
U007053,124,individual,desktop,US,25_34,standalone,4,12,2,561.48,45.11,0.5256,0.5796,0.8514,0.6971,10,3,19,6.0,280.74,0.8333,0.25,0,2025-02-27,casual,0.018654,
U007054,842,premium,mobile,US,25_34,bundle,3,11,10,225.46,19.38,0.5946,0.5245,0.131,0.1442,2,0,41,1.1,22.546,0.1818,0.0,0,2023-03-12,at_risk,0.442943,
U007055,163,student,mobile,LATAM,35_44,bundle,2,6,5,128.62,16.79,0.4318,0.6075,0.5035,0.211,0,0,54,1.2,25.724,0.0,0.0,1,2025-01-19,passive,0.90622,2025-07-09
U007056,359,premium,mobile,APAC,25_34,bundle,1,9,6,157.99,20.14,0.8539,0.2504,0.6432,0.609,8,2,11,1.5,26.3317,0.8889,0.2222,1,2024-07-07,casual,0.014921,2025-07-24
U007057,759,family,mobile,LATAM,18_24,bundle,2,4,4,124.76,27.3,0.4009,0.7451,0.5641,0.1864,4,0,25,1.0,31.19,1.0,0.0,1,2023-06-03,at_risk,0.768577,2025-07-13
U007058,872,family,tv,LATAM,45_54,bundle,3,10,6,461.77,47.88,0.5908,0.6243,0.6005,0.6157,9,4,10,1.6667,76.9617,0.9,0.4,0,2023-02-10,casual,0.016973,
U007059,451,family,mobile,LATAM,35_44,standalone,3,13,9,687.42,49.6,0.5821,0.3838,0.4558,0.3711,7,2,14,1.4444,76.38,0.5385,0.1538,0,2024-04-06,casual,0.027583,
U007060,452,individual,tv,EU,45_54,bundle,4,29,21,1783.03,48.64,0.7604,0.3235,0.6694,0.7151,12,6,7,1.381,84.9062,0.4138,0.2069,0,2024-04-05,power,0.000372,
U007061,72,individual,mobile,LATAM,45_54,standalone,3,7,5,116.93,13.9,0.6046,0.5087,0.3082,0.0402,2,2,4,1.4,23.386,0.2857,0.2857,0,2025-04-20,passive,0.259294,
U007062,882,individual,tv,EU,25_34,standalone,1,8,2,213.79,32.63,0.4774,0.5265,0.3855,0.2967,5,0,7,4.0,106.895,0.625,0.0,1,2023-01-31,passive,0.23554,2025-07-11
U007063,44,student,mobile,US,35_44,standalone,3,5,1,170.96,30.72,0.512,0.5201,0.1746,0.4138,2,1,21,5.0,170.96,0.4,0.2,0,2025-05-18,passive,0.605075,
U007064,52,family,mobile,LATAM,55_plus,standalone,3,8,5,311.38,40.84,0.7915,0.3686,0.4413,0.2815,11,3,21,1.6,62.276,1.375,0.375,0,2025-05-10,casual,0.049316,
U007065,442,individual,mobile,EU,25_34,bundle,2,13,7,503.34,48.89,0.6584,0.3656,0.5934,0.7742,9,3,0,1.8571,71.9057,0.6923,0.2308,0,2024-04-15,casual,0.006433,
U007066,33,premium,tablet,EU,25_34,standalone,4,19,15,720.94,45.35,0.99,0.1281,0.8186,0.3947,12,8,1,1.2667,48.0627,0.6316,0.4211,0,2025-05-29,power,0.001084,
U007067,173,premium,tv,LATAM,18_24,bundle,2,3,1,115.56,31.09,0.346,0.5678,0.2566,0.4691,1,3,14,3.0,115.56,0.3333,1.0,1,2025-01-09,at_risk,0.809635,2025-07-13
U007068,576,student,mobile,LATAM,55_plus,bundle,5,24,17,1226.63,53.32,0.7434,0.3674,0.561,0.8092,12,9,2,1.4118,72.1547,0.5,0.375,0,2023-12-03,power,0.000539,
U007069,644,individual,tv,US,25_34,bundle,3,11,3,113.04,9.41,0.5514,0.5056,0.1723,0.2413,3,1,4,3.6667,37.68,0.2727,0.0909,0,2023-09-26,passive,0.103256,
U007070,289,individual,mobile,LATAM,55_plus,bundle,3,7,6,127.46,20.51,0.6273,0.5261,0.3479,0.351,2,5,2,1.1667,21.2433,0.2857,0.7143,0,2024-09-15,passive,0.056131,
U007071,722,student,tablet,LATAM,35_44,bundle,4,22,9,997.83,42.31,0.8737,0.1096,0.8055,0.6503,8,8,4,2.4444,110.87,0.3636,0.3636,0,2023-07-10,power,0.000457,
U007072,559,family,desktop,APAC,35_44,bundle,3,14,6,456.83,49.6,0.803,0.1149,0.6227,0.4841,5,5,16,2.3333,76.1383,0.3571,0.3571,0,2023-12-20,casual,0.007422,
U007073,228,family,mobile,LATAM,25_34,bundle,5,17,12,684.07,45.26,0.9309,0.0482,0.7389,0.6824,6,11,0,1.4167,57.0058,0.3529,0.6471,0,2024-11-15,power,0.00016,
U007074,650,family,tv,LATAM,25_34,bundle,2,9,1,262.08,36.38,0.6554,0.448,0.5476,0.1748,2,1,10,9.0,262.08,0.2222,0.1111,1,2023-09-20,passive,0.169537,2025-07-06
U007075,545,individual,mobile,LATAM,25_34,standalone,2,4,2,59.89,19.31,0.5201,0.4849,0.3731,0.0,2,1,3,2.0,29.945,0.5,0.25,1,2024-01-03,at_risk,0.413172,2025-07-19
U007076,737,family,tablet,LATAM,35_44,standalone,2,12,5,689.62,56.2,0.8276,0.2245,0.8593,0.4799,8,3,7,2.4,137.924,0.6667,0.25,0,2023-06-25,casual,0.005561,
U007077,164,family,mobile,LATAM,35_44,standalone,2,3,1,124.81,37.18,0.4701,0.6505,0.3391,0.1805,0,1,8,3.0,124.81,0.0,0.3333,1,2025-01-18,at_risk,0.685149,2025-07-15
U007078,231,premium,tv,LATAM,35_44,standalone,3,17,8,696.31,42.7,0.99,0.2022,0.8688,0.8387,17,8,8,2.125,87.0387,1.0,0.4706,0,2024-11-12,power,0.000452,
U007079,294,family,tablet,EU,25_34,standalone,3,10,4,522.02,52.87,0.7889,0.3297,0.7263,0.5739,7,3,4,2.5,130.505,0.7,0.3,0,2024-09-10,casual,0.008969,
U007080,327,family,mobile,EU,35_44,standalone,2,2,3,31.81,14.29,0.5863,0.5516,0.4598,0.1643,2,2,13,0.6667,10.6033,1.0,1.0,1,2024-08-08,at_risk,0.632259,2025-07-13
U007081,804,student,tablet,US,25_34,bundle,3,2,3,76.32,33.96,0.5556,0.4228,0.0737,0.0,3,1,9,0.6667,25.44,1.5,0.5,0,2023-04-19,at_risk,0.511925,
U007082,668,family,mobile,EU,45_54,bundle,1,13,6,633.0,52.21,0.7814,0.2803,0.6502,0.6692,9,3,4,2.1667,105.5,0.6923,0.2308,0,2023-09-02,casual,0.005686,
U007083,503,individual,desktop,LATAM,18_24,standalone,1,12,10,492.29,34.93,0.6279,0.3742,0.4762,0.2945,4,1,10,1.2,49.229,0.3333,0.0833,0,2024-02-14,passive,0.03753,
U007084,500,individual,tablet,US,55_plus,bundle,2,8,6,175.14,30.26,0.4576,0.6175,0.5122,0.1279,5,0,16,1.3333,29.19,0.625,0.0,0,2024-02-17,at_risk,0.459107,
U007085,801,individual,mobile,EU,35_44,bundle,2,2,4,57.12,36.56,0.6224,0.4289,0.1727,0.3101,2,0,2,0.5,14.28,1.0,0.0,0,2023-04-22,passive,0.301398,
U007086,419,individual,mobile,US,35_44,bundle,1,13,7,278.93,16.34,0.5985,0.4835,0.4753,0.3779,2,0,10,1.8571,39.8471,0.1538,0.0,0,2024-05-08,passive,0.081494,
U007087,226,student,tv,APAC,25_34,bundle,3,17,9,983.34,51.66,0.7654,0.3152,0.7781,0.5629,27,10,5,1.8889,109.26,1.5882,0.5882,0,2024-11-17,power,0.001568,
U007088,149,student,tv,US,35_44,bundle,4,7,5,356.74,70.09,0.7667,0.2424,0.6471,0.5509,6,9,0,1.4,71.348,0.8571,1.2857,0,2025-02-02,power,0.002232,
U007089,317,family,mobile,APAC,25_34,standalone,2,4,1,64.84,15.83,0.6204,0.5341,0.28,0.2562,2,0,7,4.0,64.84,0.5,0.0,0,2024-08-18,passive,0.259748,
U007090,599,family,desktop,LATAM,25_34,standalone,4,19,9,1240.84,55.3,0.8222,0.2807,0.4195,0.4962,5,2,1,2.1111,137.8711,0.2632,0.1053,0,2023-11-10,casual,0.00337,
U007091,440,premium,tablet,LATAM,25_34,standalone,2,18,6,823.18,31.33,0.6187,0.4563,0.6536,0.5815,9,4,11,3.0,137.1967,0.5,0.2222,0,2024-04-17,casual,0.008017,
U007092,397,family,desktop,LATAM,25_34,standalone,3,17,8,685.1,40.44,0.6972,0.4744,0.3428,0.637,2,5,3,2.125,85.6375,0.1176,0.2941,0,2024-05-30,casual,0.015973,
U007093,448,individual,mobile,EU,25_34,bundle,4,15,13,618.3,49.77,0.7389,0.2505,0.4982,0.552,2,6,20,1.1538,47.5615,0.1333,0.4,0,2024-04-09,casual,0.015271,
U007094,879,family,mobile,LATAM,45_54,standalone,3,16,7,177.6,8.26,0.7987,0.2285,0.2842,0.4561,13,2,3,2.2857,25.3714,0.8125,0.125,0,2023-02-03,casual,0.011902,
U007095,898,individual,mobile,LATAM,45_54,standalone,2,12,3,374.54,34.13,0.8408,0.2751,0.4202,0.445,7,4,0,4.0,124.8467,0.5833,0.3333,0,2023-01-15,casual,0.010701,
U007096,170,individual,mobile,APAC,25_34,bundle,4,5,6,155.85,38.74,0.6816,0.3041,0.6441,0.4538,4,6,4,0.8333,25.975,0.8,1.2,0,2025-01-12,casual,0.020427,
U007097,129,premium,mobile,US,25_34,bundle,5,17,12,1040.35,55.38,0.7028,0.3325,0.6557,0.4383,10,11,0,1.4167,86.6958,0.5882,0.6471,0,2025-02-22,power,0.000488,
U007098,242,premium,mobile,LATAM,25_34,standalone,2,2,6,54.23,23.72,0.584,0.5051,0.3062,0.0,1,5,1,0.3333,9.0383,0.5,2.5,0,2024-11-01,at_risk,0.498322,
U007099,772,student,tv,LATAM,55_plus,bundle,1,6,3,246.99,41.6,0.743,0.2622,0.3602,0.293,2,0,14,2.0,82.33,0.3333,0.0,1,2023-05-21,passive,0.215416,2025-07-25
U007100,430,family,mobile,EU,45_54,standalone,5,25,15,1431.55,56.14,0.99,0.2413,0.5208,0.7721,6,3,2,1.6667,95.4367,0.24,0.12,0,2024-04-27,power,0.000301,
U007101,782,student,mobile,APAC,45_54,standalone,3,5,3,273.67,44.34,0.5455,0.5205,0.601,0.7099,7,4,5,1.6667,91.2233,1.4,0.8,0,2023-05-11,casual,0.057608,
U007102,593,premium,tv,EU,35_44,bundle,3,19,11,919.95,54.32,0.7843,0.2789,0.6826,0.4395,6,8,3,1.7273,83.6318,0.3158,0.4211,0,2023-11-16,casual,0.003697,
U007103,511,family,tv,LATAM,35_44,bundle,2,17,8,492.92,31.67,0.7335,0.3903,0.4117,0.0,2,3,4,2.125,61.615,0.1176,0.1765,0,2024-02-06,passive,0.021421,
U007104,275,student,tablet,US,18_24,bundle,2,6,5,238.98,57.48,0.5471,0.5125,0.1943,0.282,5,2,6,1.2,47.796,0.8333,0.3333,1,2024-09-29,passive,0.207854,2025-07-09
U007105,329,family,tv,LATAM,25_34,standalone,3,10,6,271.63,29.81,0.539,0.4381,0.4143,0.3871,5,1,3,1.6667,45.2717,0.5,0.1,0,2024-08-06,passive,0.053241,
U007106,158,individual,mobile,APAC,45_54,standalone,3,8,6,235.58,30.19,0.4707,0.5462,0.6227,0.3356,2,4,12,1.3333,39.2633,0.25,0.5,0,2025-01-24,passive,0.148957,
U007107,482,student,tv,EU,18_24,bundle,3,31,16,2353.28,78.26,0.8408,0.1472,0.812,0.6928,11,7,0,1.9375,147.08,0.3548,0.2258,0,2024-03-06,power,0.000292,
U007108,274,family,tv,EU,18_24,standalone,4,12,7,654.48,42.66,0.6401,0.4191,0.5806,0.4943,3,5,1,1.7143,93.4971,0.25,0.4167,0,2024-09-30,casual,0.015121,
U007109,284,family,mobile,LATAM,45_54,bundle,4,25,20,1564.24,60.5,0.9631,0.2241,0.7751,1.0,11,11,0,1.25,78.212,0.44,0.44,0,2024-09-20,power,0.000104,
U007110,64,individual,mobile,LATAM,45_54,standalone,2,6,3,257.58,42.23,0.7872,0.3288,0.5093,0.3804,9,6,11,2.0,85.86,1.5,1.0,0,2025-04-28,casual,0.040602,
U007111,726,family,desktop,EU,18_24,bundle,2,17,12,722.14,48.37,0.5226,0.5249,0.5214,0.6694,2,4,24,1.4167,60.1783,0.1176,0.2353,0,2023-07-06,casual,0.034401,
U007112,848,student,mobile,US,35_44,standalone,2,5,3,118.67,22.2,0.3563,0.7029,0.2522,0.0265,3,1,19,1.6667,39.5567,0.6,0.2,1,2023-03-06,passive,0.740236,2025-07-16
U007113,464,individual,mobile,LATAM,18_24,bundle,5,38,24,1061.47,37.73,0.7707,0.2778,0.754,0.7584,5,0,0,1.5833,44.2279,0.1316,0.0,0,2024-03-24,power,0.00033,
U007114,496,family,mobile,EU,18_24,bundle,1,11,9,132.17,15.1,0.592,0.4591,0.2753,0.2085,3,1,33,1.2222,14.6856,0.2727,0.0909,1,2024-02-21,passive,0.480191,2025-07-30
U007115,836,individual,desktop,LATAM,25_34,bundle,1,13,8,536.36,30.5,0.733,0.3335,0.4541,0.772,6,3,3,1.625,67.045,0.4615,0.2308,0,2023-03-18,casual,0.021451,
U007116,475,individual,tv,US,35_44,bundle,3,16,13,760.57,52.78,0.7605,0.2268,0.5938,0.4822,3,2,2,1.2308,58.5054,0.1875,0.125,0,2024-03-13,casual,0.004507,
U007117,572,premium,desktop,US,25_34,standalone,2,6,1,199.05,41.43,0.3928,0.5845,0.2874,0.347,3,1,55,6.0,199.05,0.5,0.1667,1,2023-12-07,passive,0.79625,2025-07-19
U007118,402,family,tablet,LATAM,45_54,standalone,5,21,14,1414.29,59.71,0.9305,0.0141,0.9307,0.5809,8,7,1,1.5,101.0207,0.381,0.3333,0,2024-05-25,power,0.000268,
U007119,477,individual,tablet,EU,18_24,bundle,3,14,9,586.02,40.96,0.7736,0.326,0.6291,0.3005,6,1,1,1.5556,65.1133,0.4286,0.0714,0,2024-03-11,casual,0.004914,
U007120,484,individual,mobile,LATAM,18_24,standalone,3,15,8,621.05,39.34,0.6879,0.4022,0.5187,0.6494,8,5,1,1.875,77.6312,0.5333,0.3333,0,2024-03-04,casual,0.005032,
U007121,649,premium,mobile,US,25_34,standalone,2,16,7,729.06,45.15,0.6669,0.3543,0.2477,0.2756,1,1,3,2.2857,104.1514,0.0625,0.0625,1,2023-09-21,passive,0.023438,2025-07-28
U007122,556,premium,tablet,APAC,35_44,standalone,3,33,14,1523.66,48.98,0.8714,0.1167,0.9349,0.7463,15,6,2,2.3571,108.8329,0.4545,0.1818,0,2023-12-23,power,0.000366,
U007123,468,student,desktop,APAC,55_plus,standalone,3,10,7,259.63,25.69,0.3915,0.564,0.2631,0.2687,1,3,16,1.4286,37.09,0.1,0.3,0,2024-03-20,at_risk,0.345271,
U007124,96,individual,tablet,LATAM,25_34,bundle,2,12,8,410.01,35.46,0.4022,0.7518,0.4429,0.3397,5,0,14,1.5,51.2512,0.4167,0.0,0,2025-03-27,at_risk,0.18416,
U007125,817,student,desktop,US,35_44,bundle,3,12,7,75.43,5.78,0.383,0.5903,0.2497,0.3237,3,3,38,1.7143,10.7757,0.25,0.25,0,2023-04-06,at_risk,0.712845,
U007126,803,student,tv,US,18_24,bundle,2,17,13,1074.21,44.43,0.7825,0.2973,0.4149,0.3489,5,3,5,1.3077,82.6315,0.2941,0.1765,0,2023-04-20,casual,0.019251,
U007127,190,individual,tv,EU,18_24,bundle,3,2,3,80.09,39.78,0.4829,0.55,0.4335,0.0691,5,1,2,0.6667,26.6967,2.5,0.5,0,2024-12-23,passive,0.52047,
U007128,285,family,tv,LATAM,18_24,bundle,4,29,19,1617.96,68.15,0.7805,0.3355,0.6965,0.8116,14,3,1,1.5263,85.1558,0.4828,0.1034,0,2024-09-19,power,0.000346,
U007129,877,family,mobile,LATAM,18_24,standalone,2,6,4,184.27,22.6,0.244,0.6459,0.4126,0.2942,2,0,0,1.5,46.0675,0.3333,0.0,1,2023-02-05,at_risk,0.306475,2025-07-27
U007130,309,premium,mobile,LATAM,45_54,standalone,3,8,2,257.01,32.73,0.8062,0.2917,0.4847,0.4462,7,1,1,4.0,128.505,0.875,0.125,0,2024-08-26,casual,0.011893,
U007131,737,individual,mobile,APAC,35_44,standalone,4,25,10,1521.82,53.53,0.7814,0.202,0.7552,0.8389,13,5,0,2.5,152.182,0.52,0.2,0,2023-06-25,power,0.000498,
U007132,714,individual,mobile,APAC,45_54,standalone,1,17,6,503.38,33.13,0.9006,0.146,0.5618,0.5855,5,4,1,2.8333,83.8967,0.2941,0.2353,0,2023-07-18,casual,0.00266,
U007133,779,student,mobile,LATAM,45_54,standalone,2,4,5,47.58,11.28,0.5328,0.7118,0.3912,0.1052,3,1,18,0.8,9.516,0.75,0.25,1,2023-05-14,at_risk,0.790691,2025-07-22
U007134,43,student,mobile,US,45_54,standalone,3,1,1,12.05,14.14,0.5045,0.503,0.3887,0.0078,1,0,1,1.0,12.05,1.0,0.0,1,2025-05-19,at_risk,0.861302,2025-07-25
U007135,450,student,tv,LATAM,25_34,bundle,3,19,7,1367.38,71.1,0.728,0.3711,0.4829,0.363,4,7,3,2.7143,195.34,0.2105,0.3684,0,2024-04-07,casual,0.014881,
U007136,522,premium,tv,LATAM,18_24,bundle,3,25,7,608.13,38.36,0.8632,0.1486,0.5802,0.5166,7,2,0,3.5714,86.8757,0.28,0.08,0,2024-01-26,casual,0.000582,
U007137,759,student,tv,LATAM,18_24,bundle,2,3,2,121.22,45.02,0.4018,0.646,0.0716,0.409,2,1,3,1.5,60.61,0.6667,0.3333,0,2023-06-03,passive,0.522266,
U007138,225,family,tablet,EU,18_24,standalone,3,9,2,275.11,43.7,0.5874,0.4605,0.4843,0.246,4,1,0,4.5,137.555,0.4444,0.1111,0,2024-11-18,at_risk,0.091321,
U007139,297,individual,mobile,LATAM,18_24,standalone,2,1,1,18.85,18.7,0.5264,0.5443,0.3862,0.2834,4,2,23,1.0,18.85,4.0,2.0,1,2024-09-07,passive,0.865382,2025-07-23
U007140,186,individual,mobile,US,18_24,standalone,1,12,3,594.77,49.18,0.8438,0.2495,0.4965,0.4574,7,3,12,4.0,198.2567,0.5833,0.25,0,2024-12-27,casual,0.008518,
U007141,693,premium,tv,APAC,35_44,standalone,2,6,5,192.46,29.32,0.5416,0.4777,0.4353,0.1955,1,2,17,1.2,38.492,0.1667,0.3333,1,2023-08-08,passive,0.212471,2025-07-24
U007142,900,premium,mobile,LATAM,25_34,standalone,3,4,1,86.27,27.93,0.679,0.3918,0.1578,0.0,2,0,24,4.0,86.27,0.5,0.0,1,2023-01-13,at_risk,0.739746,2025-07-16
U007143,152,individual,tv,US,35_44,standalone,4,14,9,620.44,64.39,0.9599,0.2132,0.9174,0.5884,5,7,2,1.5556,68.9378,0.3571,0.5,0,2025-01-30,power,0.001229,
U007144,233,premium,tablet,APAC,25_34,standalone,2,12,7,459.48,42.1,0.6384,0.4643,0.467,0.3122,2,7,2,1.7143,65.64,0.1667,0.5833,0,2024-11-10,casual,0.018256,
U007145,297,individual,mobile,EU,25_34,standalone,4,19,11,815.92,41.09,0.7735,0.2976,0.6588,0.5504,16,7,3,1.7273,74.1745,0.8421,0.3684,0,2024-09-07,power,0.000654,
U007146,804,family,tablet,LATAM,18_24,standalone,3,14,11,591.61,50.53,0.6758,0.3932,0.471,0.565,8,4,30,1.2727,53.7827,0.5714,0.2857,0,2023-04-19,casual,0.050451,
U007147,418,student,mobile,LATAM,35_44,standalone,2,12,6,256.32,23.61,0.5818,0.534,0.4734,0.3032,5,1,2,2.0,42.72,0.4167,0.0833,0,2024-05-09,passive,0.075066,
U007148,275,individual,tv,EU,45_54,standalone,4,22,9,1269.8,67.97,0.8841,0.1729,0.7281,0.4698,15,4,1,2.4444,141.0889,0.6818,0.1818,0,2024-09-29,power,0.000725,
U007149,310,family,tablet,LATAM,35_44,standalone,3,6,3,194.14,31.05,0.7286,0.23,0.5759,0.3001,9,3,1,2.0,64.7133,1.5,0.5,0,2024-08-25,casual,0.019504,
U007150,550,family,tv,US,55_plus,standalone,4,18,12,1248.73,75.5,0.8372,0.2702,0.8152,0.891,7,7,0,1.5,104.0608,0.3889,0.3889,0,2023-12-29,power,0.000552,
U007151,367,family,tv,LATAM,25_34,standalone,2,4,4,81.17,27.76,0.583,0.4521,0.1918,0.2666,4,0,2,1.0,20.2925,1.0,0.0,0,2024-06-29,at_risk,0.264455,
U007152,152,individual,tv,EU,45_54,bundle,2,6,6,289.81,45.17,0.5358,0.5772,0.05,0.1307,2,1,2,1.0,48.3017,0.3333,0.1667,0,2025-01-30,at_risk,0.215537,
U007153,744,premium,mobile,LATAM,35_44,standalone,3,14,6,491.46,36.53,0.7065,0.2428,0.6636,0.4014,5,4,2,2.3333,81.91,0.3571,0.2857,0,2023-06-18,casual,0.009925,
U007154,397,individual,tv,LATAM,55_plus,standalone,3,4,2,129.53,37.19,0.5787,0.4409,0.4802,0.3745,3,1,29,2.0,64.765,0.75,0.25,0,2024-05-30,passive,0.594709,
U007155,253,individual,tv,EU,25_34,bundle,4,21,9,1192.66,56.61,0.76,0.2543,0.6284,0.6973,11,7,4,2.3333,132.5178,0.5238,0.3333,0,2024-10-21,power,0.000395,
U007156,664,student,mobile,LATAM,45_54,bundle,3,8,10,167.13,19.66,0.5169,0.4728,0.5341,0.2402,1,0,0,0.8,16.713,0.125,0.0,0,2023-09-06,at_risk,0.104691,
U007157,679,individual,mobile,US,35_44,bundle,3,13,6,651.56,40.48,0.4893,0.7478,0.3273,0.3605,4,2,58,2.1667,108.5933,0.3077,0.1538,0,2023-08-22,passive,0.724269,
U007158,165,student,desktop,APAC,25_34,standalone,5,13,8,516.81,48.91,0.8925,0.1483,0.8741,0.7093,5,5,2,1.625,64.6012,0.3846,0.3846,0,2025-01-17,power,0.001846,
U007159,94,family,mobile,US,25_34,bundle,3,6,1,144.13,34.03,0.5475,0.5646,0.387,0.0287,0,1,12,6.0,144.13,0.0,0.1667,0,2025-03-29,at_risk,0.649238,
U007160,69,student,desktop,LATAM,25_34,standalone,5,16,8,746.56,45.6,0.5089,0.5518,0.7058,0.6406,3,10,0,2.0,93.32,0.1875,0.625,0,2025-04-23,power,0.004682,
U007161,696,individual,mobile,APAC,45_54,bundle,1,7,3,214.79,28.65,0.5979,0.4157,0.4067,0.44,2,2,3,2.3333,71.5967,0.2857,0.2857,0,2023-08-05,passive,0.086584,
U007162,575,student,mobile,LATAM,55_plus,bundle,5,22,16,743.44,27.15,0.8647,0.1704,0.5474,0.8715,8,4,1,1.375,46.465,0.3636,0.1818,0,2023-12-04,power,0.000255,
U007163,719,family,tv,LATAM,35_44,standalone,3,9,3,224.58,24.63,0.5383,0.5516,0.2145,0.3651,0,2,2,3.0,74.86,0.0,0.2222,1,2023-07-13,passive,0.183396,2025-07-18
U007164,575,individual,tv,LATAM,18_24,standalone,4,27,16,2423.07,81.96,0.8713,0.1258,0.9141,0.9038,5,7,2,1.6875,151.4419,0.1852,0.2593,0,2023-12-04,power,0.000273,
U007165,379,individual,tv,US,25_34,standalone,2,23,14,1567.06,69.28,0.7637,0.3242,1.0,0.8138,17,9,2,1.6429,111.9329,0.7391,0.3913,0,2024-06-17,power,0.000581,
U007166,543,family,mobile,LATAM,25_34,bundle,1,17,9,475.07,24.62,0.6388,0.4155,0.6213,0.4127,10,2,26,1.8889,52.7856,0.5882,0.1176,0,2024-01-05,casual,0.088969,
U007167,659,premium,tv,LATAM,35_44,bundle,2,9,8,318.38,33.43,0.3763,0.7222,0.1783,0.3557,3,1,14,1.125,39.7975,0.3333,0.1111,1,2023-09-11,at_risk,0.331781,2025-07-22
U007168,377,premium,tv,LATAM,18_24,bundle,2,22,9,901.3,43.78,0.6409,0.458,0.803,0.3191,2,1,5,2.4444,100.1444,0.0909,0.0455,0,2024-06-19,casual,0.002508,
U007169,827,individual,mobile,LATAM,35_44,bundle,1,6,8,147.99,23.09,0.5546,0.5027,0.2538,0.1197,3,1,1,0.75,18.4988,0.5,0.1667,0,2023-03-27,passive,0.120321,
U007170,813,premium,tv,EU,25_34,standalone,3,7,3,331.52,39.03,0.7906,0.2798,0.5199,0.3845,9,5,1,2.3333,110.5067,1.2857,0.7143,0,2023-04-10,casual,0.017053,
U007171,727,family,mobile,US,25_34,standalone,1,7,5,89.3,17.96,0.4159,0.6809,0.2734,0.3585,2,0,2,1.4,17.86,0.2857,0.0,1,2023-07-05,at_risk,0.604598,2025-07-18
U007172,894,premium,mobile,US,18_24,bundle,1,25,10,1008.85,42.45,0.6462,0.4833,0.3478,0.461,4,6,15,2.5,100.885,0.16,0.24,0,2023-01-19,casual,0.008583,
U007173,370,student,mobile,LATAM,18_24,standalone,4,3,1,105.99,43.12,0.6424,0.3853,0.4278,0.2221,4,5,2,3.0,105.99,1.3333,1.6667,0,2024-06-26,passive,0.190768,
U007174,129,student,mobile,APAC,45_54,standalone,3,4,3,17.52,5.0,0.4879,0.5166,0.231,0.3937,1,1,12,1.3333,5.84,0.25,0.25,1,2025-02-22,at_risk,0.641379,2025-07-21
U007175,451,student,tablet,LATAM,35_44,standalone,2,13,14,608.91,52.87,0.5626,0.4382,0.5304,0.3699,4,4,13,0.9286,43.4936,0.3077,0.3077,0,2024-04-06,casual,0.025246,
U007176,679,family,desktop,LATAM,35_44,standalone,2,15,5,748.76,45.69,0.6163,0.4562,0.6283,0.5103,6,3,2,3.0,149.752,0.4,0.2,0,2023-08-22,casual,0.01092,
U007177,708,student,mobile,LATAM,18_24,bundle,1,6,3,153.88,26.37,0.5667,0.6286,0.1408,0.413,1,2,1,2.0,51.2933,0.1667,0.3333,0,2023-07-24,at_risk,0.350527,
U007178,368,student,mobile,APAC,45_54,standalone,2,22,18,1032.78,44.94,0.7681,0.2212,0.6618,0.4025,11,2,0,1.2222,57.3767,0.5,0.0909,0,2024-06-28,casual,0.00263,
U007179,284,individual,desktop,US,25_34,standalone,2,13,7,540.21,42.15,0.8252,0.2794,0.8614,0.3481,5,1,6,1.8571,77.1729,0.3846,0.0769,0,2024-09-20,casual,0.009573,
U007180,418,premium,mobile,LATAM,25_34,standalone,3,19,11,661.17,41.11,0.8124,0.3016,0.5462,0.433,6,7,0,1.7273,60.1064,0.3158,0.3684,0,2024-05-09,casual,0.002667,
U007181,730,individual,mobile,LATAM,35_44,bundle,1,3,7,92.38,35.27,0.4255,0.683,0.2813,0.1679,3,0,1,0.4286,13.1971,1.0,0.0,0,2023-07-02,at_risk,0.542518,
U007182,82,family,tv,LATAM,18_24,standalone,1,5,6,260.13,58.48,0.4203,0.6983,0.05,0.3167,4,2,11,0.8333,43.355,0.8,0.4,1,2025-04-10,at_risk,0.70388,2025-07-16
U007183,315,student,mobile,LATAM,45_54,standalone,1,6,6,148.02,17.65,0.6019,0.4762,0.312,0.3163,4,2,10,1.0,24.67,0.6667,0.3333,0,2024-08-20,passive,0.263962,
U007184,230,premium,tv,US,45_54,standalone,1,8,6,295.92,34.63,0.4296,0.7175,0.3987,0.5537,3,1,8,1.3333,49.32,0.375,0.125,0,2024-11-13,passive,0.140003,
U007185,732,student,desktop,LATAM,35_44,standalone,1,8,4,381.95,48.19,0.776,0.2243,0.4359,0.7156,6,6,4,2.0,95.4875,0.75,0.75,0,2023-06-30,casual,0.028337,
U007186,439,individual,tv,LATAM,25_34,bundle,3,26,16,2318.36,83.9,0.8465,0.1683,0.6625,0.7209,10,6,4,1.625,144.8975,0.3846,0.2308,0,2024-04-18,power,0.0003,
U007187,105,individual,tv,EU,25_34,standalone,4,14,4,882.93,54.47,0.8057,0.3454,0.9819,0.7522,9,3,3,3.5,220.7325,0.6429,0.2143,0,2025-03-18,power,0.001679,
