user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services
U008226,2023-12-18,561,passive,individual,desktop,US,18_24,standalone,3
U008227,2024-03-23,465,casual,individual,tablet,LATAM,18_24,standalone,3
U008228,2024-08-10,325,power,premium,tablet,LATAM,25_34,bundle,3
U008229,2023-08-03,698,passive,student,mobile,LATAM,25_34,standalone,2
U008230,2024-08-28,307,casual,student,mobile,LATAM,55_plus,bundle,4
U008231,2024-10-11,263,passive,family,desktop,APAC,35_44,bundle,1
U008232,2023-05-08,785,passive,premium,desktop,US,55_plus,standalone,2
U008233,2024-01-05,543,passive,individual,mobile,LATAM,45_54,bundle,2
U008234,2024-07-28,338,passive,family,mobile,APAC,55_plus,standalone,2
U008235,2023-05-10,783,casual,student,tv,LATAM,25_34,standalone,3
U008236,2023-02-14,868,power,family,mobile,APAC,18_24,standalone,2
U008237,2024-08-29,306,passive,family,tv,APAC,25_34,bundle,2
U008238,2024-03-04,484,casual,premium,desktop,US,25_34,standalone,1
U008239,2024-04-06,451,power,family,mobile,US,45_54,bundle,4
U008240,2023-09-29,641,power,premium,tablet,EU,35_44,bundle,3
U008241,2023-02-24,858,casual,individual,tv,LATAM,55_plus,standalone,3
U008242,2024-02-10,507,at_risk,family,mobile,LATAM,25_34,standalone,3
U008243,2023-07-07,725,power,family,mobile,LATAM,35_44,standalone,4
U008244,2023-12-31,548,casual,individual,tv,LATAM,35_44,standalone,2
U008245,2023-04-21,802,at_risk,premium,tablet,LATAM,18_24,standalone,1
U008246,2024-06-14,382,at_risk,family,tv,EU,45_54,standalone,2
U008247,2024-07-01,365,casual,premium,desktop,LATAM,35_44,standalone,2
U008248,2024-05-30,397,at_risk,individual,mobile,LATAM,18_24,bundle,3
U008249,2023-01-16,897,power,family,desktop,LATAM,25_34,bundle,4
U008250,2023-12-17,562,passive,individual,tv,LATAM,35_44,standalone,3
U008251,2025-01-20,162,power,premium,mobile,EU,35_44,bundle,4
U008252,2025-04-27,65,casual,student,mobile,EU,25_34,standalone,4
U008253,2024-03-07,481,casual,family,mobile,US,35_44,standalone,2
U008254,2023-07-01,731,passive,student,mobile,US,25_34,bundle,3
U008255,2024-04-10,447,power,family,desktop,EU,25_34,bundle,4
U008256,2024-01-31,517,casual,individual,tablet,LATAM,18_24,bundle,2
U008257,2023-07-07,725,passive,premium,mobile,LATAM,25_34,standalone,1
U008258,2024-03-09,479,power,premium,mobile,LATAM,18_24,standalone,5
U008259,2023-04-02,821,at_risk,individual,tv,LATAM,35_44,bundle,2
U008260,2023-11-24,585,casual,family,tablet,APAC,55_plus,bundle,2
U008261,2023-09-04,666,power,family,tablet,EU,55_plus,standalone,4
U008262,2023-07-22,710,casual,individual,mobile,LATAM,25_34,standalone,2
U008263,2023-12-04,575,casual,individual,mobile,LATAM,35_44,standalone,3
U008264,2025-04-19,73,power,individual,mobile,EU,55_plus,standalone,4
U008265,2024-05-25,402,casual,student,tv,APAC,35_44,bundle,3
U008266,2025-01-29,153,passive,individual,mobile,APAC,25_34,standalone,3
U008267,2024-03-14,474,casual,individual,mobile,US,18_24,bundle,3
U008268,2025-01-28,154,casual,individual,tablet,US,18_24,bundle,4
U008269,2024-03-15,473,passive,premium,mobile,LATAM,45_54,bundle,2
U008270,2024-08-06,329,casual,student,desktop,LATAM,25_34,bundle,1
U008271,2025-05-15,47,passive,premium,tablet,LATAM,25_34,standalone,1
U008272,2025-02-13,138,at_risk,family,mobile,US,35_44,standalone,2
U008273,2024-03-20,468,casual,family,mobile,APAC,45_54,bundle,3
U008274,2025-03-25,98,passive,individual,tv,EU,25_34,standalone,3
U008275,2023-05-18,775,at_risk,student,tv,LATAM,35_44,bundle,2
U008276,2023-08-11,690,casual,premium,tv,LATAM,25_34,standalone,3
U008277,2023-09-23,647,at_risk,family,desktop,LATAM,25_34,standalone,2
U008278,2025-01-03,179,casual,family,tablet,US,35_44,bundle,3
U008279,2023-07-09,723,passive,individual,tv,EU,45_54,standalone,2
U008280,2023-11-27,582,casual,individual,mobile,EU,18_24,standalone,4
U008281,2024-06-26,370,power,individual,mobile,EU,18_24,standalone,3
U008282,2025-06-01,30,at_risk,family,tv,US,55_plus,bundle,4
U008283,2024-02-27,490,casual,family,mobile,US,55_plus,standalone,2
U008284,2023-07-09,723,at_risk,student,tablet,APAC,35_44,standalone,2
U008285,2025-05-03,59,passive,student,mobile,US,18_24,bundle,3
U008286,2025-04-17,75,at_risk,student,mobile,LATAM,18_24,bundle,3
U008287,2024-07-03,363,at_risk,student,tablet,LATAM,18_24,standalone,2
U008288,2024-03-13,475,passive,individual,tv,LATAM,25_34,bundle,3
U008289,2024-04-14,443,at_risk,student,mobile,LATAM,35_44,standalone,2
U008290,2024-05-26,401,passive,individual,tv,LATAM,18_24,standalone,2
U008291,2024-10-22,252,casual,family,tv,US,18_24,bundle,3
U008292,2025-04-10,82,passive,family,mobile,LATAM,35_44,standalone,4
U008293,2025-05-05,57,power,individual,mobile,LATAM,25_34,bundle,5
U008294,2025-03-07,116,power,student,tv,LATAM,25_34,bundle,5
U008295,2023-10-09,631,casual,family,tv,EU,35_44,standalone,3
U008296,2023-07-18,714,casual,individual,mobile,LATAM,18_24,standalone,2
U008297,2024-05-19,408,casual,individual,mobile,LATAM,35_44,bundle,3
U008298,2025-03-26,97,casual,individual,tv,US,18_24,bundle,2
U008299,2024-06-04,392,passive,premium,mobile,US,25_34,standalone,2
U008300,2023-01-25,888,passive,individual,desktop,LATAM,25_34,standalone,2
U008301,2024-10-27,247,at_risk,premium,mobile,EU,35_44,standalone,1
U008302,2024-03-31,457,at_risk,individual,tablet,LATAM,25_34,standalone,2
U008303,2024-02-19,498,at_risk,student,desktop,US,45_54,standalone,2
U008304,2024-08-18,317,passive,student,mobile,US,55_plus,standalone,3
U008305,2024-05-16,411,casual,family,tv,LATAM,25_34,standalone,2
U008306,2024-04-17,440,at_risk,individual,mobile,LATAM,25_34,standalone,1
U008307,2024-04-15,442,power,individual,tv,LATAM,18_24,standalone,3
U008308,2023-09-15,655,power,premium,desktop,LATAM,55_plus,standalone,4
U008309,2024-01-13,535,casual,individual,desktop,LATAM,18_24,bundle,2
U008310,2025-04-16,76,passive,student,mobile,LATAM,25_34,bundle,3
U008311,2025-05-27,35,passive,family,tablet,LATAM,25_34,standalone,3
U008312,2024-06-09,387,power,individual,tablet,EU,25_34,bundle,5
U008313,2023-04-03,820,passive,individual,mobile,US,18_24,standalone,2
U008314,2025-04-30,62,power,premium,tablet,APAC,25_34,bundle,5
U008315,2025-04-01,91,casual,individual,mobile,LATAM,35_44,standalone,2
U008316,2023-10-19,621,casual,individual,desktop,LATAM,25_34,standalone,4
U008317,2024-05-05,422,casual,individual,tablet,LATAM,45_54,standalone,3
U008318,2024-11-13,230,passive,student,tv,LATAM,25_34,standalone,2
U008319,2024-12-03,210,power,individual,mobile,LATAM,18_24,bundle,5
U008320,2023-10-31,609,power,individual,desktop,LATAM,45_54,bundle,5
U008321,2024-03-02,486,power,individual,mobile,US,35_44,bundle,3
U008322,2023-11-24,585,passive,student,tv,LATAM,35_44,standalone,2
U008323,2024-09-30,274,at_risk,individual,tv,LATAM,18_24,bundle,3
U008324,2024-02-29,488,passive,individual,mobile,EU,35_44,standalone,2
U008325,2023-05-14,779,passive,individual,mobile,LATAM,45_54,bundle,2
U008326,2024-08-30,305,at_risk,premium,mobile,EU,55_plus,standalone,3
U008327,2024-06-21,375,casual,student,desktop,EU,35_44,standalone,4
U008328,2025-01-10,172,power,student,tablet,LATAM,25_34,standalone,5
U008329,2023-11-23,586,casual,premium,tablet,LATAM,45_54,bundle,3
U008330,2025-05-04,58,casual,student,tv,APAC,18_24,standalone,1
U008331,2024-10-28,246,casual,premium,tv,EU,25_34,bundle,3
U008332,2023-09-19,651,casual,family,tv,APAC,35_44,standalone,3
U008333,2025-05-16,46,casual,individual,tv,LATAM,25_34,standalone,4
U008334,2023-01-22,891,casual,individual,tablet,US,18_24,bundle,3
U008335,2024-06-14,382,casual,individual,mobile,LATAM,18_24,bundle,2
U008336,2024-06-19,377,power,family,desktop,LATAM,18_24,standalone,3
U008337,2024-02-20,497,at_risk,student,desktop,LATAM,45_54,bundle,2
U008338,2023-11-23,586,passive,family,mobile,EU,35_44,bundle,2
U008339,2024-04-27,430,power,family,desktop,US,45_54,standalone,4
U008340,2023-04-23,800,power,family,desktop,EU,55_plus,standalone,3
U008341,2023-02-15,867,power,student,mobile,LATAM,25_34,standalone,1
U008342,2024-12-09,204,power,family,mobile,APAC,35_44,standalone,3
U008343,2023-09-25,645,power,family,tv,LATAM,25_34,standalone,2
U008344,2024-09-12,292,power,student,tablet,APAC,45_54,bundle,3
U008345,2023-01-16,897,at_risk,premium,mobile,US,35_44,bundle,2
U008346,2024-10-24,250,at_risk,student,tv,LATAM,55_plus,standalone,4
U008347,2024-09-18,286,passive,premium,tv,EU,45_54,standalone,1
U008348,2023-09-18,652,passive,student,mobile,US,18_24,standalone,1
U008349,2023-07-15,717,passive,individual,mobile,LATAM,35_44,standalone,2
U008350,2025-02-10,141,passive,family,mobile,LATAM,18_24,bundle,2
U008351,2024-02-04,513,at_risk,student,tablet,APAC,35_44,standalone,2
U008352,2024-08-04,331,passive,student,mobile,APAC,18_24,standalone,2
U008353,2023-12-17,562,passive,student,tv,US,25_34,bundle,2
U008354,2024-02-03,514,at_risk,family,tv,LATAM,45_54,standalone,3
U008355,2023-01-25,888,passive,student,desktop,LATAM,25_34,bundle,4
U008356,2023-03-11,843,casual,family,desktop,LATAM,18_24,standalone,2
U008357,2023-11-10,599,power,individual,desktop,US,25_34,bundle,5
U008358,2023-10-19,621,casual,individual,tv,LATAM,18_24,standalone,5
U008359,2023-04-11,812,power,individual,mobile,LATAM,18_24,bundle,5
U008360,2024-12-24,189,power,individual,mobile,EU,35_44,standalone,3
U008361,2023-09-08,662,power,premium,tv,APAC,35_44,standalone,4
U008362,2023-07-30,702,casual,family,mobile,LATAM,35_44,standalone,1
U008363,2025-02-11,140,at_risk,premium,mobile,LATAM,25_34,standalone,2
U008364,2023-04-26,797,casual,family,mobile,US,35_44,standalone,2
U008365,2023-10-01,639,casual,family,mobile,LATAM,55_plus,standalone,3
U008366,2024-08-03,332,casual,premium,tv,LATAM,25_34,standalone,2
U008367,2024-04-06,451,casual,individual,desktop,LATAM,25_34,standalone,3
U008368,2024-04-01,456,passive,premium,mobile,LATAM,25_34,bundle,2
U008369,2023-03-24,830,passive,student,mobile,EU,18_24,bundle,2
U008370,2023-02-08,874,power,student,tv,LATAM,25_34,bundle,5
U008371,2023-06-30,732,casual,individual,mobile,US,35_44,standalone,2
U008372,2023-11-11,598,power,individual,desktop,LATAM,18_24,standalone,4
U008373,2025-03-03,120,passive,individual,mobile,US,35_44,bundle,1
U008374,2023-03-28,826,at_risk,individual,mobile,US,25_34,standalone,1
U008375,2025-02-05,146,at_risk,individual,tv,EU,25_34,bundle,3
U008376,2025-01-07,175,casual,premium,tv,LATAM,35_44,standalone,1
U008377,2025-04-02,90,passive,individual,tv,US,25_34,standalone,3
U008378,2023-02-27,855,passive,individual,mobile,APAC,25_34,bundle,2
U008379,2024-03-29,459,at_risk,family,mobile,LATAM,35_44,standalone,1
U008380,2024-11-08,235,casual,family,mobile,LATAM,35_44,bundle,2
U008381,2025-03-23,100,casual,family,tablet,LATAM,45_54,standalone,3
U008382,2024-06-08,388,casual,individual,mobile,APAC,45_54,standalone,5
U008383,2023-09-10,660,power,student,mobile,LATAM,25_34,bundle,5
U008384,2023-01-17,896,passive,premium,tv,LATAM,18_24,bundle,1
U008385,2024-02-06,511,casual,student,tv,APAC,18_24,standalone,4
U008386,2023-12-21,558,casual,family,mobile,LATAM,18_24,standalone,2
U008387,2023-06-04,758,at_risk,individual,desktop,LATAM,18_24,standalone,2
U008388,2023-04-08,815,casual,individual,tv,US,18_24,standalone,4
U008389,2024-10-01,273,at_risk,family,desktop,LATAM,35_44,standalone,2
U008390,2023-01-20,893,passive,individual,mobile,LATAM,35_44,bundle,2
U008391,2024-03-06,482,at_risk,student,tv,LATAM,18_24,standalone,1
U008392,2023-03-14,840,passive,family,mobile,US,35_44,standalone,1
U008393,2025-02-19,132,power,student,mobile,US,45_54,bundle,3
U008394,2025-03-09,114,power,individual,mobile,LATAM,18_24,standalone,4
U008395,2023-04-23,800,at_risk,individual,mobile,US,18_24,standalone,3
U008396,2023-10-25,615,power,individual,tablet,APAC,25_34,bundle,5
U008397,2024-12-31,182,casual,family,tablet,LATAM,18_24,bundle,2
U008398,2023-04-14,809,passive,individual,mobile,APAC,18_24,standalone,4
U008399,2025-03-04,119,casual,individual,mobile,APAC,35_44,bundle,3
U008400,2023-10-16,624,casual,individual,mobile,LATAM,35_44,standalone,3
U008401,2024-12-05,208,casual,premium,tv,US,45_54,bundle,3
U008402,2025-04-01,91,casual,student,mobile,EU,18_24,standalone,3
U008403,2023-06-30,732,passive,premium,tablet,US,45_54,bundle,3
U008404,2023-05-25,768,power,individual,mobile,EU,18_24,bundle,5
U008405,2025-03-01,122,casual,individual,tv,LATAM,25_34,standalone,3
U008406,2025-03-12,111,power,family,desktop,APAC,18_24,bundle,4
U008407,2023-12-14,565,passive,individual,mobile,LATAM,25_34,standalone,1
U008408,2025-05-07,55,power,family,tablet,US,45_54,standalone,5
U008409,2023-08-22,679,power,premium,desktop,EU,18_24,standalone,4
U008410,2023-03-27,827,at_risk,family,tv,LATAM,25_34,standalone,2
U008411,2023-08-17,684,casual,individual,mobile,US,35_44,standalone,2
U008412,2024-11-13,230,passive,family,tv,US,18_24,standalone,2
U008413,2024-12-18,195,casual,individual,mobile,APAC,35_44,standalone,4
U008414,2023-10-18,622,casual,family,desktop,LATAM,45_54,standalone,4
U008415,2025-04-09,83,casual,student,tv,US,18_24,standalone,2
U008416,2024-02-19,498,at_risk,student,tablet,LATAM,18_24,bundle,3
U008417,2024-05-07,420,casual,individual,tv,LATAM,25_34,bundle,4
U008418,2023-08-23,678,casual,individual,mobile,LATAM,45_54,bundle,4
U008419,2024-12-07,206,casual,family,tv,LATAM,55_plus,bundle,3
U008420,2023-08-08,693,casual,student,tablet,US,45_54,bundle,2
U008421,2023-10-01,639,passive,student,mobile,LATAM,35_44,bundle,3
U008422,2024-11-06,237,at_risk,family,mobile,LATAM,25_34,standalone,1
U008423,2024-07-26,340,casual,individual,desktop,LATAM,45_54,bundle,2
U008424,2025-04-05,87,casual,premium,mobile,EU,45_54,standalone,2
U008425,2024-05-06,421,casual,individual,tablet,LATAM,18_24,bundle,2
U008426,2024-10-18,256,at_risk,student,mobile,LATAM,35_44,bundle,1
U008427,2025-02-23,128,casual,student,tablet,EU,45_54,bundle,2
U008428,2024-01-31,517,power,individual,tv,EU,55_plus,bundle,3
U008429,2024-01-24,524,at_risk,student,mobile,US,35_44,bundle,2
U008430,2025-03-19,104,at_risk,family,mobile,LATAM,35_44,bundle,2
U008431,2024-12-22,191,casual,student,mobile,LATAM,55_plus,standalone,2
U008432,2025-03-22,101,casual,premium,tv,LATAM,18_24,standalone,2
U008433,2023-10-19,621,passive,individual,mobile,EU,35_44,bundle,2
U008434,2024-08-11,324,at_risk,family,mobile,LATAM,45_54,bundle,1
U008435,2025-04-01,91,casual,student,tv,LATAM,35_44,standalone,3
U008436,2024-12-17,196,casual,student,desktop,LATAM,55_plus,standalone,3
U008437,2023-02-02,880,casual,individual,mobile,LATAM,18_24,standalone,3
U008438,2024-10-22,252,casual,individual,tv,LATAM,25_34,bundle,2
U008439,2023-10-14,626,power,individual,desktop,LATAM,25_34,bundle,4
U008440,2024-04-19,438,passive,individual,tv,LATAM,18_24,standalone,3
U008441,2024-12-25,188,power,individual,desktop,LATAM,35_44,standalone,2
U008442,2024-09-07,297,casual,premium,tv,LATAM,25_34,standalone,3
U008443,2025-05-20,42,at_risk,individual,tv,US,25_34,standalone,1
U008444,2023-08-21,680,casual,student,tablet,US,35_44,standalone,2
U008445,2024-08-14,321,casual,individual,mobile,US,35_44,bundle,2
U008446,2024-03-24,464,at_risk,individual,tv,LATAM,18_24,bundle,3
U008447,2025-01-19,163,power,individual,tv,US,25_34,standalone,4
U008448,2023-06-15,747,at_risk,family,mobile,LATAM,35_44,standalone,1
U008449,2024-11-23,220,power,family,mobile,LATAM,18_24,bundle,5
U008450,2024-01-25,523,casual,family,tablet,LATAM,45_54,standalone,3
U008451,2023-05-03,790,passive,student,mobile,APAC,35_44,standalone,3
U008452,2023-09-19,651,casual,student,mobile,LATAM,35_44,standalone,2
U008453,2023-12-24,555,casual,family,mobile,LATAM,25_34,bundle,2
U008454,2023-04-20,803,casual,individual,mobile,LATAM,35_44,standalone,4
U008455,2024-12-30,183,passive,individual,tv,US,18_24,bundle,1
U008456,2023-02-13,869,power,individual,mobile,LATAM,45_54,bundle,4
U008457,2024-02-03,514,passive,family,mobile,EU,25_34,standalone,2
U008458,2024-06-10,386,passive,student,mobile,LATAM,25_34,bundle,1
U008459,2024-10-22,252,casual,premium,desktop,LATAM,35_44,bundle,3
U008460,2023-08-23,678,power,individual,desktop,EU,25_34,bundle,4
U008461,2023-02-02,880,casual,premium,mobile,LATAM,25_34,standalone,3
U008462,2023-10-09,631,passive,individual,mobile,LATAM,18_24,standalone,1
U008463,2025-05-04,58,casual,family,mobile,EU,45_54,bundle,2
U008464,2024-04-19,438,passive,individual,mobile,APAC,25_34,standalone,1
U008465,2023-09-03,667,power,family,tv,LATAM,25_34,bundle,3
U008466,2024-06-20,376,casual,individual,tv,US,25_34,bundle,3
U008467,2023-07-29,703,passive,premium,tv,LATAM,35_44,bundle,1
U008468,2023-09-24,646,power,family,tablet,US,35_44,bundle,4
U008469,2025-04-04,88,casual,individual,tablet,US,18_24,bundle,3
U008470,2024-02-02,515,passive,individual,mobile,US,18_24,bundle,2
U008471,2025-01-03,179,passive,individual,tv,LATAM,35_44,standalone,3
U008472,2024-04-04,453,power,premium,mobile,LATAM,25_34,standalone,4
U008473,2024-07-02,364,power,premium,tv,US,55_plus,standalone,3
U008474,2023-06-30,732,casual,student,mobile,US,25_34,standalone,4
U008475,2023-05-07,786,passive,individual,mobile,US,18_24,standalone,2
U008476,2024-04-26,431,casual,student,mobile,LATAM,18_24,bundle,1
U008477,2024-02-20,497,passive,individual,mobile,LATAM,35_44,bundle,1
U008478,2023-12-04,575,passive,individual,mobile,EU,25_34,standalone,3
U008479,2023-11-09,600,at_risk,family,tv,LATAM,25_34,bundle,2
U008480,2023-11-26,583,casual,student,mobile,EU,18_24,bundle,3
U008481,2023-07-20,712,power,premium,desktop,LATAM,18_24,standalone,2
U008482,2023-01-28,885,casual,premium,mobile,EU,25_34,bundle,3
U008483,2023-06-11,751,power,individual,desktop,LATAM,25_34,bundle,3
U008484,2025-02-04,147,casual,individual,mobile,LATAM,35_44,bundle,3
U008485,2024-04-13,444,at_risk,individual,mobile,APAC,18_24,standalone,2
U008486,2024-04-26,431,casual,individual,mobile,US,25_34,standalone,3
U008487,2024-03-15,473,power,family,mobile,LATAM,55_plus,standalone,4
U008488,2024-02-27,490,casual,individual,mobile,APAC,35_44,bundle,3
U008489,2023-09-15,655,at_risk,student,tv,LATAM,55_plus,bundle,2
U008490,2024-05-31,396,power,premium,mobile,US,18_24,bundle,4
U008491,2024-10-15,259,passive,individual,mobile,LATAM,25_34,bundle,1
U008492,2024-04-29,428,at_risk,student,mobile,EU,25_34,standalone,2
U008493,2023-05-19,774,casual,premium,tv,APAC,55_plus,standalone,3
U008494,2024-09-03,301,passive,student,mobile,LATAM,55_plus,bundle,2
U008495,2025-05-14,48,casual,student,mobile,LATAM,35_44,bundle,4
U008496,2023-02-02,880,casual,individual,mobile,US,25_34,standalone,3
U008497,2024-12-13,200,casual,individual,tv,LATAM,35_44,standalone,2
U008498,2023-12-24,555,power,individual,tv,LATAM,45_54,bundle,4
U008499,2023-07-06,726,passive,family,tv,US,35_44,standalone,1
U008500,2024-10-05,269,at_risk,individual,tv,LATAM,45_54,standalone,1
U008501,2024-08-09,326,casual,individual,mobile,APAC,35_44,standalone,3
U008502,2024-09-30,274,passive,student,tv,US,18_24,bundle,3
U008503,2025-01-22,160,casual,individual,tv,LATAM,45_54,standalone,2
U008504,2025-01-19,163,power,premium,tablet,LATAM,25_34,bundle,5
U008505,2024-12-21,192,passive,family,mobile,EU,45_54,standalone,3
U008506,2024-04-29,428,power,family,tv,LATAM,25_34,standalone,5
U008507,2024-02-25,492,passive,individual,tv,APAC,35_44,standalone,2
U008508,2025-05-19,43,casual,individual,tv,LATAM,25_34,standalone,3
U008509,2023-05-26,767,at_risk,family,tv,LATAM,18_24,bundle,2
U008510,2023-10-22,618,casual,premium,tablet,US,45_54,bundle,3
U008511,2025-04-01,91,casual,family,mobile,LATAM,35_44,bundle,3
U008512,2023-05-29,764,passive,individual,mobile,LATAM,55_plus,bundle,2
U008513,2025-05-06,56,casual,student,mobile,US,35_44,standalone,3
U008514,2024-01-30,518,casual,student,mobile,LATAM,18_24,standalone,2
U008515,2024-04-22,435,at_risk,student,tv,LATAM,18_24,standalone,1
U008516,2024-03-21,467,casual,individual,tv,LATAM,25_34,standalone,2
U008517,2023-02-20,862,power,student,tv,LATAM,25_34,standalone,5
U008518,2023-03-17,837,casual,individual,tv,LATAM,25_34,standalone,3
U008519,2024-10-01,273,passive,individual,tv,LATAM,25_34,standalone,3
U008520,2024-01-14,534,passive,individual,mobile,APAC,55_plus,standalone,1
U008521,2023-02-17,865,at_risk,individual,mobile,LATAM,18_24,standalone,3
U008522,2023-09-06,664,casual,individual,mobile,LATAM,35_44,standalone,3
U008523,2023-04-20,803,casual,individual,tablet,APAC,35_44,standalone,5
U008524,2024-05-19,408,casual,premium,mobile,EU,35_44,standalone,4
U008525,2024-09-28,276,power,individual,mobile,LATAM,35_44,standalone,5
U008526,2024-03-14,474,passive,premium,mobile,EU,55_plus,bundle,1
U008527,2023-06-21,741,power,individual,tv,EU,35_44,bundle,3
U008528,2023-03-16,838,passive,family,desktop,EU,25_34,standalone,2
U008529,2023-10-13,627,passive,individual,tablet,US,25_34,standalone,2
U008530,2023-09-25,645,passive,family,mobile,US,45_54,standalone,2
U008531,2024-03-13,475,power,premium,tv,APAC,25_34,standalone,5
U008532,2024-08-27,308,casual,individual,mobile,LATAM,35_44,standalone,3
U008533,2024-05-29,398,at_risk,family,tablet,EU,25_34,standalone,2
U008534,2024-03-25,463,passive,premium,mobile,LATAM,35_44,standalone,3
U008535,2023-06-22,740,casual,family,mobile,US,25_34,standalone,3
U008536,2024-02-04,513,passive,student,tv,APAC,25_34,bundle,1
U008537,2023-07-12,720,at_risk,student,mobile,LATAM,55_plus,standalone,3
U008538,2025-05-09,53,casual,premium,desktop,LATAM,25_34,standalone,3
U008539,2023-08-12,689,at_risk,family,mobile,EU,25_34,bundle,2
U008540,2024-03-17,471,power,premium,desktop,US,35_44,standalone,3
U008541,2023-01-14,899,at_risk,individual,mobile,US,18_24,standalone,3
U008542,2024-04-17,440,power,family,mobile,APAC,25_34,standalone,5
U008543,2024-04-11,446,casual,family,tablet,LATAM,35_44,bundle,2
U008544,2025-02-10,141,power,premium,tv,US,18_24,bundle,4
U008545,2023-06-30,732,at_risk,family,desktop,US,25_34,bundle,3
U008546,2023-09-29,641,at_risk,student,tv,LATAM,35_44,bundle,1
U008547,2023-05-12,781,casual,family,tv,LATAM,25_34,standalone,3
U008548,2025-03-13,110,casual,family,mobile,US,25_34,standalone,1
U008549,2024-11-29,214,casual,individual,desktop,US,35_44,standalone,3
U008550,2023-04-30,793,power,individual,tv,US,55_plus,bundle,5
U008551,2025-04-26,66,passive,premium,tv,LATAM,25_34,standalone,1
U008552,2024-03-16,472,power,student,tablet,US,25_34,standalone,5
U008553,2024-06-14,382,at_risk,individual,mobile,LATAM,55_plus,standalone,4
U008554,2023-03-06,848,at_risk,family,tablet,LATAM,45_54,standalone,2
U008555,2023-05-17,776,power,premium,tv,US,55_plus,standalone,4
U008556,2023-04-12,811,casual,family,tablet,US,18_24,bundle,3
U008557,2024-09-23,281,at_risk,individual,tv,EU,55_plus,standalone,2
U008558,2024-01-07,541,at_risk,student,mobile,LATAM,45_54,standalone,2
U008559,2023-10-01,639,passive,individual,tablet,EU,25_34,standalone,1
U008560,2023-02-10,872,power,individual,tv,APAC,35_44,standalone,4
U008561,2025-05-26,36,power,family,mobile,LATAM,18_24,standalone,4
U008562,2023-02-02,880,passive,individual,tv,US,25_34,bundle,1
U008563,2024-07-27,339,casual,student,tv,APAC,35_44,bundle,3
U008564,2025-02-10,141,passive,premium,tablet,LATAM,18_24,standalone,3
U008565,2023-12-13,566,passive,student,tablet,US,55_plus,standalone,3
U008566,2023-07-22,710,casual,student,mobile,US,55_plus,bundle,2
U008567,2025-02-08,143,power,individual,mobile,LATAM,45_54,bundle,5
U008568,2025-04-27,65,casual,student,mobile,EU,18_24,bundle,5
U008569,2023-04-13,810,at_risk,student,tablet,LATAM,35_44,standalone,2
U008570,2023-03-11,843,casual,premium,tablet,LATAM,45_54,standalone,3
U008571,2025-01-16,166,power,family,tv,LATAM,18_24,standalone,5
U008572,2023-04-06,817,at_risk,family,tablet,EU,35_44,standalone,1
U008573,2023-04-01,822,passive,family,tv,LATAM,25_34,standalone,1
U008574,2023-01-15,898,casual,student,tv,US,35_44,bundle,2
U008575,2024-11-25,218,at_risk,family,desktop,LATAM,35_44,bundle,2
U008576,2024-01-14,534,casual,individual,mobile,LATAM,45_54,bundle,3
U008577,2023-01-17,896,at_risk,student,mobile,US,25_34,standalone,2
U008578,2023-04-07,816,at_risk,individual,mobile,LATAM,45_54,standalone,1
U008579,2023-12-23,556,casual,individual,mobile,LATAM,18_24,standalone,4
U008580,2024-12-12,201,casual,student,tv,LATAM,35_44,standalone,3
U008581,2025-03-20,103,casual,individual,mobile,LATAM,45_54,standalone,3
U008582,2024-10-19,255,passive,individual,tv,LATAM,35_44,standalone,2
U008583,2025-04-06,86,passive,individual,mobile,US,45_54,standalone,1
U008584,2024-12-13,200,casual,student,mobile,LATAM,35_44,standalone,3
U008585,2025-03-28,95,at_risk,individual,mobile,LATAM,35_44,bundle,1
U008586,2023-08-08,693,casual,student,desktop,LATAM,55_plus,standalone,1
U008587,2024-01-05,543,passive,individual,tv,APAC,25_34,bundle,2
U008588,2024-03-07,481,passive,individual,tablet,US,35_44,bundle,4
U008589,2023-06-27,735,casual,individual,tv,APAC,35_44,standalone,2
U008590,2024-06-09,387,power,family,mobile,US,45_54,standalone,2
U008591,2024-06-16,380,passive,family,tv,EU,25_34,bundle,3
U008592,2024-12-03,210,passive,student,mobile,LATAM,25_34,standalone,2
U008593,2024-05-10,417,power,individual,mobile,US,18_24,standalone,4
U008594,2024-12-31,182,passive,family,tv,LATAM,55_plus,standalone,3
U008595,2024-01-05,543,casual,individual,tablet,US,25_34,bundle,2
U008596,2023-01-15,898,casual,individual,desktop,EU,35_44,standalone,3
U008597,2024-02-23,494,at_risk,individual,mobile,US,18_24,standalone,2
U008598,2024-09-14,290,casual,family,tv,LATAM,35_44,bundle,1
U008599,2023-10-11,629,passive,individual,tv,US,25_34,standalone,2
U008600,2023-06-18,744,passive,premium,tablet,EU,35_44,bundle,1
U008601,2024-04-17,440,power,family,desktop,LATAM,35_44,bundle,3
U008602,2024-10-26,248,casual,individual,tv,LATAM,35_44,bundle,2
U008603,2023-09-19,651,casual,individual,mobile,US,18_24,standalone,3
U008604,2024-12-20,193,power,individual,tablet,LATAM,45_54,standalone,4
U008605,2023-01-15,898,passive,student,tv,LATAM,35_44,standalone,1
U008606,2024-08-29,306,power,individual,desktop,EU,25_34,standalone,3
U008607,2024-07-31,335,at_risk,individual,tv,APAC,25_34,bundle,2
U008608,2023-09-07,663,casual,family,desktop,LATAM,45_54,standalone,3
