user_id,churn_probability,will_churn_30d,churn_date
U007472,0.030879,0,
U007473,0.001542,0,
U007474,0.040274,0,
U007475,0.020398,0,
U007476,0.182071,1,2025-07-27
U007477,0.326628,0,
U007478,0.777475,1,2025-07-28
U007479,0.01559,0,
U007480,0.699764,0,
U007481,0.125247,0,
U007482,0.0001,0,
U007483,0.635939,0,
U007484,0.3319,1,2025-07-08
U007485,0.120207,0,
U007486,0.000444,0,
U007487,0.002185,0,
U007488,0.831612,1,2025-07-23
U007489,0.072736,0,
U007490,0.000276,0,
U007491,0.040853,0,
U007492,0.07578,0,
U007493,0.969173,1,2025-07-10
U007494,0.04895,0,
U007495,0.328669,1,2025-07-28
U007496,0.014932,0,
U007497,0.035042,0,
U007498,0.052046,0,
U007499,0.052153,0,
U007500,0.092187,0,
U007501,0.000988,0,
U007502,0.002341,0,
U007503,0.661049,0,
U007504,0.233581,1,2025-07-20
U007505,7.4e-05,0,
U007506,0.24014,0,
U007507,0.002319,0,
U007508,0.810483,1,2025-07-25
U007509,0.290345,0,
U007510,0.000263,0,
U007511,0.011874,0,
U007512,0.006402,0,
U007513,0.417661,0,
U007514,0.046311,0,
U007515,0.105037,0,
U007516,0.006554,0,
U007517,0.007926,0,
U007518,0.000496,0,
U007519,0.028373,0,
U007520,0.02164,0,
U007521,0.211857,0,
U007522,0.286872,0,
U007523,0.008938,0,
U007524,0.105748,0,
U007525,0.000788,0,
U007526,0.429165,0,
U007527,0.002496,0,
U007528,0.06539,0,
U007529,0.001511,0,
U007530,0.000502,0,
U007531,0.020675,0,
U007532,0.012164,0,
U007533,0.026542,0,
U007534,0.005757,0,
U007535,0.314584,0,
U007536,0.058061,0,
U007537,0.003369,0,
U007538,0.297711,0,
U007539,0.653803,0,
U007540,0.006424,0,
U007541,0.415322,1,2025-07-10
U007542,0.002755,0,
U007543,0.004237,0,
U007544,0.00429,0,
U007545,0.259828,1,2025-07-05
U007546,0.233913,0,
U007547,0.000597,0,
U007548,0.000254,0,
U007549,0.003863,0,
U007550,0.038279,0,
U007551,0.008467,0,
U007552,0.339019,0,
U007553,0.00624,0,
U007554,0.680352,0,
U007555,0.001539,0,
U007556,5.7e-05,0,
U007557,0.000927,0,
U007558,0.718304,1,2025-07-15
U007559,0.036816,0,
U007560,0.011402,0,
U007561,0.020835,0,
U007562,0.118277,0,
U007563,0.404689,0,
U007564,0.022761,0,
U007565,0.001518,0,
U007566,0.003518,0,
U007567,0.00438,0,
U007568,0.690931,1,2025-07-18
U007569,0.002812,0,
U007570,0.244627,1,2025-07-20
U007571,0.388576,0,
U007572,0.153393,1,2025-07-09
U007573,0.006569,0,
U007574,0.334503,0,
U007575,0.007994,0,
U007576,0.008431,0,
U007577,0.418619,1,2025-07-10
U007578,0.01313,0,
U007579,0.00223,0,
U007580,0.00162,0,
U007581,0.001782,0,
U007582,0.091932,0,
U007583,0.781335,1,2025-07-25
U007584,0.217911,1,2025-07-03
U007585,0.019804,0,
U007586,7.4e-05,0,
U007587,0.012953,0,
U007588,0.003501,0,
U007589,0.357506,1,2025-07-05
U007590,0.029057,0,
U007591,0.932518,1,2025-07-10
U007592,0.03963,0,
U007593,0.008429,0,
U007594,0.105482,0,
U007595,0.103685,0,
U007596,0.826597,1,2025-07-10
U007597,0.007108,0,
U007598,0.625106,1,2025-07-09
U007599,0.010413,0,
U007600,0.42882,1,2025-07-20
U007601,0.457679,1,2025-07-16
U007602,0.883087,1,2025-07-08
U007603,0.000594,0,
U007604,0.042468,0,
U007605,0.69631,1,2025-07-26
U007606,0.10156,0,
U007607,0.149786,0,
U007608,0.006979,0,
U007609,0.799972,1,2025-07-13
U007610,0.261588,0,
U007611,0.000388,0,
U007612,0.001646,0,
U007613,0.038079,0,
U007614,0.000108,0,
U007615,0.062937,0,
U007616,0.140995,0,
U007617,0.014245,0,
U007618,0.009738,0,
U007619,0.448378,0,
U007620,0.284198,0,
U007621,0.228596,0,
U007622,0.049265,1,2025-07-15
U007623,0.241468,0,
U007624,0.462776,1,2025-07-16
U007625,0.265709,0,
U007626,0.023255,0,
U007627,0.008941,0,
U007628,0.032269,0,
U007629,0.36053,1,2025-07-25
U007630,0.163457,0,
U007631,0.154909,0,
U007632,0.808413,1,2025-07-02
U007633,0.010481,0,
U007634,0.001367,0,
U007635,0.589044,1,2025-07-25
U007636,0.001853,0,
U007637,0.07933,0,
U007638,0.005948,0,
U007639,0.009051,0,
U007640,0.206398,0,
U007641,0.027658,0,
U007642,0.006322,0,
U007643,0.008294,0,
U007644,0.003403,0,
U007645,0.260307,0,
U007646,0.001145,0,
U007647,0.040858,0,
U007648,0.000131,0,
U007649,0.024471,0,
U007650,0.00031,0,
U007651,0.135222,0,
U007652,0.000383,0,
U007653,0.201342,0,
U007654,0.045469,0,
U007655,0.033942,0,
U007656,0.003437,0,
U007657,0.368685,0,
U007658,0.789994,1,2025-07-12
U007659,0.016669,0,
U007660,0.317202,0,
U007661,0.00696,0,
U007662,0.191594,0,
U007663,0.606524,1,2025-07-02
U007664,0.000737,0,
U007665,0.002195,0,
U007666,0.00039,0,
U007667,0.162908,0,
U007668,0.007803,0,
U007669,0.749845,0,
U007670,0.033394,0,
U007671,0.408863,0,
U007672,0.0006,0,
U007673,0.105155,0,
U007674,0.012142,0,
U007675,0.002016,0,
U007676,0.000188,0,
U007677,0.47096,0,
U007678,0.054254,0,
U007679,0.326067,1,2025-07-13
U007680,0.601226,1,2025-07-08
U007681,0.014156,0,
U007682,0.000256,0,
U007683,0.000526,0,
U007684,0.000381,0,
U007685,0.004577,0,
U007686,0.323264,0,
U007687,0.002606,0,
U007688,0.004464,0,
U007689,0.102313,0,
U007690,0.004447,0,
U007691,0.126532,0,
U007692,0.42595,0,
U007693,0.012984,0,
U007694,0.002428,0,
U007695,0.740206,0,
U007696,0.17918,0,
U007697,0.568111,0,
U007698,0.147559,0,
U007699,0.009371,0,
U007700,0.002301,0,
U007701,0.116385,0,
U007702,0.418264,1,2025-07-13
U007703,0.090203,0,
U007704,0.004247,0,
U007705,0.151388,0,
U007706,0.007153,0,
U007707,0.001571,0,
U007708,0.019612,0,
U007709,0.011488,0,
U007710,0.25378,1,2025-07-20
U007711,0.018573,0,
U007712,0.086308,0,
U007713,0.002367,0,
U007714,0.000618,0,
U007715,0.006085,0,
U007716,0.010627,0,
U007717,0.371234,1,2025-07-24
U007718,0.024161,0,
U007719,0.013296,0,
U007720,0.022321,0,
U007721,0.000127,0,
U007722,0.001321,0,
U007723,0.830043,1,2025-07-23
U007724,0.000423,0,
U007725,0.001288,0,
U007726,0.866561,1,2025-07-02
U007727,0.030774,0,
U007728,0.004018,0,
U007729,0.348372,1,2025-07-27
U007730,0.777831,1,2025-07-10
U007731,0.000227,0,
U007732,0.010567,0,
U007733,0.538454,1,2025-07-21
U007734,0.28327,0,
U007735,0.98249,1,2025-07-22
U007736,0.040909,0,
U007737,0.220185,1,2025-07-24
U007738,0.003996,0,
U007739,0.056725,0,
U007740,0.396101,1,2025-07-25
U007741,0.000964,0,
U007742,0.002867,0,
U007743,0.314798,0,
U007744,0.688746,1,2025-07-08
U007745,0.000674,0,
U007746,0.485891,1,2025-07-23
U007747,0.002926,0,
U007748,0.003179,0,
U007749,0.006876,0,
U007750,0.223008,0,
U007751,0.000575,0,
U007752,0.074215,0,
U007753,0.004803,0,
U007754,0.755838,1,2025-07-02
U007755,0.200435,1,2025-07-07
U007756,0.006821,0,
U007757,0.00676,0,
U007758,0.003683,0,
U007759,0.002369,0,
U007760,0.732984,1,2025-07-15
U007761,0.385372,1,2025-07-08
U007762,0.001857,0,
U007763,0.26156,0,
U007764,0.001657,0,
U007765,0.000352,0,
U007766,0.000379,0,
U007767,0.001334,0,
U007768,0.138229,0,
U007769,0.000189,0,
U007770,0.499192,1,2025-07-28
U007771,0.004909,0,
U007772,0.093948,0,
U007773,0.000379,0,
U007774,0.011916,0,
U007775,0.002434,0,
U007776,0.005654,0,
U007777,0.00018,0,
U007778,0.033237,0,
U007779,0.030532,0,
U007780,0.000658,0,
U007781,0.422769,0,
U007782,0.286616,0,
U007783,0.045467,0,
U007784,0.315795,0,
U007785,0.002435,0,
U007786,0.206589,0,
U007787,0.094169,0,
U007788,0.080264,0,
U007789,0.01317,0,
U007790,0.061961,0,
U007791,0.000491,0,
U007792,0.029597,0,
U007793,0.000341,0,
U007794,0.008844,0,
U007795,0.05929,0,
U007796,0.772077,0,
U007797,0.006664,0,
U007798,0.238412,0,
U007799,0.262423,1,2025-07-19
U007800,0.562216,0,
U007801,0.283882,0,
U007802,0.000522,0,
U007803,0.000107,0,
U007804,0.089891,1,2025-07-19
U007805,0.00873,0,
U007806,0.409498,0,
U007807,0.699076,1,2025-07-23
U007808,0.929956,1,2025-07-29
U007809,0.068244,0,
U007810,0.319618,0,
U007811,0.059805,0,
U007812,0.005386,0,
U007813,0.009545,0,
U007814,0.004274,0,
U007815,0.011238,0,
U007816,0.113528,0,
U007817,0.732905,0,
U007818,0.00831,0,
U007819,0.008944,0,
U007820,0.000873,0,
U007821,0.009174,0,
U007822,0.000154,0,
U007823,0.309451,1,2025-07-31
U007824,0.032567,0,
U007825,0.257925,0,
U007826,0.380042,0,
U007827,0.000232,0,
U007828,0.1612,0,
U007829,0.000765,0,
U007830,0.004174,0,
U007831,0.017705,0,
U007832,0.002223,0,
U007833,0.001118,0,
U007834,0.00479,0,
U007835,0.000314,0,
U007836,0.648308,1,2025-07-12
U007837,0.012614,0,
U007838,0.013582,0,
U007839,0.188934,0,
U007840,0.020179,0,
U007841,0.005431,0,
U007842,0.244557,0,
U007843,0.015339,0,
U007844,0.000805,0,
U007845,0.011154,0,
U007846,0.012627,0,
U007847,0.239943,0,
U007848,0.000294,0,
U007849,0.037825,0,
U007850,0.110276,0,
U007851,0.105134,0,
U007852,0.000299,0,
U007853,0.001524,0,
U007854,0.378279,1,2025-07-11
U007855,0.291807,1,2025-07-06
U007856,0.001281,0,
U007857,0.001705,0,
U007858,0.905631,1,2025-07-21
U007859,0.445871,1,2025-07-09
U007860,0.075352,0,
U007861,0.455103,1,2025-07-24
U007862,0.008796,0,
U007863,0.000513,0,
U007864,0.74372,1,2025-07-02
U007865,0.387428,1,2025-07-19
U007866,0.00109,0,
U007867,0.134905,0,
U007868,0.001095,0,
U007869,0.002545,0,
U007870,0.405902,1,2025-07-11
U007871,0.000779,0,
U007872,0.000111,0,
U007873,0.084703,0,
U007874,0.009996,0,
U007875,0.00857,0,
U007876,0.245118,0,
U007877,0.000288,0,
U007878,0.169486,0,
U007879,0.022638,0,
U007880,0.002737,0,
U007881,0.359236,0,
U007882,0.011204,0,
U007883,0.385603,0,
U007884,0.797267,1,2025-07-27
U007885,0.701356,1,2025-07-09
U007886,0.010906,0,
U007887,0.010843,0,
U007888,0.987435,1,2025-07-24
U007889,0.003824,0,
U007890,0.433515,0,
U007891,0.407549,1,2025-07-19
U007892,0.029751,0,
U007893,0.000761,0,
U007894,0.169991,0,
U007895,0.136414,0,
U007896,0.003964,0,
U007897,0.802669,1,2025-07-11
U007898,0.167727,0,
U007899,0.038821,1,2025-07-20
U007900,0.038118,0,
U007901,0.141322,0,
U007902,0.154618,0,
U007903,0.794565,0,
U007904,0.000391,0,
U007905,0.153289,0,
U007906,0.36187,0,
U007907,0.197196,0,
U007908,0.011881,0,
U007909,0.000745,0,
U007910,0.156136,1,2025-07-24
U007911,0.002853,0,
U007912,0.037608,0,
U007913,0.200977,1,2025-07-15
U007914,0.000797,0,
U007915,0.214538,0,
U007916,0.001929,0,
U007917,0.57289,1,2025-07-16
U007918,0.041208,1,2025-07-29
U007919,0.1508,0,
U007920,0.13285,0,
U007921,0.946614,1,2025-07-28
U007922,0.000808,0,
U007923,0.003662,0,
U007924,0.203567,0,
U007925,0.001444,0,
U007926,0.259144,1,2025-07-06
U007927,0.001907,0,
U007928,0.001129,0,
U007929,0.26406,1,2025-07-15
U007930,0.303184,0,
U007931,0.163608,0,
U007932,0.067182,0,
U007933,0.089644,0,
U007934,0.375879,0,
U007935,0.006678,0,
U007936,0.017003,0,
U007937,0.003066,0,
U007938,0.094979,0,
U007939,0.04896,0,
U007940,0.237101,0,
U007941,0.008186,0,
U007942,0.391823,1,2025-07-04
U007943,0.871302,0,
U007944,0.002017,0,
U007945,0.001035,0,
U007946,0.007237,0,
U007947,0.015655,0,
U007948,0.006017,0,
U007949,0.893727,1,2025-07-26
U007950,0.004398,0,
U007951,0.000359,0,
U007952,0.005128,0,
U007953,0.022891,0,
U007954,0.858718,0,
U007955,0.023687,0,
U007956,0.019847,0,
U007957,0.058337,1,2025-07-26
U007958,0.20459,0,
U007959,0.715148,0,
U007960,0.00084,0,
U007961,0.770778,1,2025-07-12
U007962,0.718061,1,2025-07-02
U007963,0.83792,0,
U007964,0.041762,0,
U007965,0.109504,0,
U007966,0.160541,0,
U007967,0.007204,0,
U007968,0.001536,0,
U007969,0.003993,0,
U007970,0.000899,0,
U007971,0.006379,0,
U007972,0.08362,0,
U007973,0.938412,1,2025-07-23
U007974,0.001651,0,
U007975,0.000492,0,
U007976,0.114315,0,
U007977,0.007168,0,
U007978,0.000218,0,
U007979,0.81775,1,2025-07-27
U007980,0.009433,0,
U007981,0.000631,0,
U007982,0.371221,1,2025-07-16
U007983,0.105073,0,
U007984,0.011534,0,
U007985,0.267566,1,2025-07-27
U007986,0.503372,1,2025-07-06
U007987,0.00131,0,
U007988,0.395356,1,2025-07-19
U007989,0.015248,0,
U007990,0.017456,0,
U007991,0.020139,0,
U007992,0.016481,0,
U007993,0.001209,0,
U007994,0.305027,0,
U007995,0.073383,0,
U007996,0.583335,0,
U007997,0.005825,0,
U007998,0.303474,0,
U007999,0.050374,0,
U008000,0.001857,0,
U008001,0.151732,0,
U008002,0.386232,0,
U008003,0.056533,0,
U008004,0.01282,1,2025-07-21
U008005,0.109754,0,
U008006,0.052691,0,
U008007,0.012236,0,
U008008,0.304386,0,
U008009,0.000959,0,
U008010,0.010957,0,
U008011,0.288855,1,2025-07-08
U008012,0.481932,0,
U008013,0.012514,0,
U008014,0.008447,0,
U008015,0.000932,0,
U008016,0.173286,0,
U008017,0.002582,0,
U008018,0.062043,0,
U008019,0.050671,0,
U008020,0.82911,1,2025-07-25
U008021,0.019679,0,
U008022,0.177844,1,2025-07-30
U008023,0.000391,0,
U008024,0.003047,0,
U008025,0.000461,0,
U008026,0.014355,0,
U008027,0.029848,0,
U008028,0.016581,0,
U008029,0.005725,0,
U008030,0.001007,0,
U008031,0.039935,0,
U008032,0.000321,0,
U008033,0.002006,0,
U008034,0.000462,0,
U008035,0.151382,1,2025-07-27
U008036,0.399376,0,
U008037,0.421473,0,
U008038,0.000434,0,
U008039,0.244768,1,2025-07-05
U008040,0.407252,0,
U008041,0.019725,0,
U008042,0.003045,0,
U008043,0.19205,1,2025-07-17
U008044,0.515231,1,2025-07-13
U008045,0.028061,0,
U008046,0.130034,0,
U008047,0.709708,0,
U008048,0.808422,1,2025-07-24
U008049,0.000726,0,
U008050,0.001101,0,
U008051,0.93227,1,2025-07-30
U008052,0.000511,0,
U008053,0.021536,0,
U008054,0.004825,0,
U008055,0.011124,0,
U008056,0.000507,0,
U008057,0.096711,0,
U008058,0.049834,0,
U008059,0.271136,0,
U008060,0.008955,0,
U008061,0.143591,0,
U008062,0.339244,1,2025-07-22
U008063,0.273968,1,2025-07-03
U008064,0.005766,0,
U008065,0.000181,0,
U008066,0.3193,0,
U008067,0.539502,1,2025-07-02
U008068,0.001728,0,
U008069,0.423319,1,2025-07-24
U008070,0.69355,0,
U008071,0.000724,0,
U008072,0.021331,0,
U008073,0.057189,0,
U008074,0.000554,0,
U008075,0.699742,0,
U008076,0.007235,0,
U008077,0.381886,0,
U008078,0.27591,0,
U008079,0.369238,0,
U008080,0.011644,0,
U008081,0.014347,0,
U008082,0.007372,0,
U008083,0.202357,1,2025-07-04
U008084,0.011063,0,
U008085,0.089494,0,
U008086,0.003773,0,
U008087,0.001277,0,
U008088,0.890697,1,2025-07-17
U008089,0.653655,0,
U008090,0.022661,0,
U008091,0.529526,1,2025-07-10
U008092,0.044718,0,
U008093,0.28327,0,
U008094,0.005132,0,
U008095,0.040006,0,
U008096,0.00069,0,
U008097,0.001271,0,
U008098,0.077108,0,
U008099,0.027301,0,
U008100,0.001567,0,
U008101,0.000264,0,
U008102,0.03019,0,
U008103,0.106678,0,
U008104,0.037136,0,
U008105,0.052517,0,
U008106,0.314448,1,2025-07-20
U008107,0.005834,0,
U008108,0.552536,0,
U008109,0.001727,0,
U008110,0.034975,0,
U008111,0.0003,0,
U008112,0.00073,0,
U008113,0.002098,0,
U008114,0.004896,0,
U008115,0.595926,1,2025-07-25
U008116,0.008531,1,2025-07-10
U008117,0.893116,1,2025-07-27
U008118,0.019517,0,
U008119,0.218672,0,
U008120,0.000275,0,
U008121,0.003228,0,
U008122,0.010689,0,
U008123,0.844371,1,2025-07-05
U008124,0.249086,1,2025-07-19
U008125,0.01089,0,
U008126,0.355065,1,2025-07-11
U008127,0.388405,0,
U008128,0.069557,0,
U008129,0.001322,0,
U008130,0.381227,0,
U008131,0.260956,0,
U008132,0.015102,0,
U008133,0.00309,0,
U008134,0.000194,0,
U008135,0.352075,1,2025-07-26
U008136,0.000223,0,
U008137,0.010781,0,
U008138,0.018723,0,
U008139,0.7926,0,
U008140,0.036899,0,
U008141,0.000147,0,
U008142,0.000327,0,
U008143,0.467418,0,
U008144,0.002434,0,
U008145,0.00101,0,
U008146,0.600186,1,2025-07-17
U008147,0.001097,0,
U008148,0.044509,0,
U008149,0.057473,0,
U008150,0.13007,0,
U008151,0.628831,1,2025-07-18
U008152,0.005222,0,
U008153,0.140275,0,
U008154,0.103405,0,
U008155,0.247151,1,2025-07-26
U008156,0.060584,1,2025-07-22
U008157,0.027347,0,
U008158,0.567012,1,2025-07-18
U008159,0.000527,0,
U008160,0.000221,0,
U008161,0.019505,0,
U008162,0.488703,1,2025-07-08
U008163,0.0016,0,
U008164,0.020277,0,
U008165,0.225936,1,2025-07-21
U008166,0.000371,0,
U008167,0.018331,0,
U008168,0.009016,0,
U008169,0.008973,1,2025-07-28
U008170,0.481187,0,
U008171,0.00072,0,
U008172,0.63551,0,
U008173,0.006284,0,
U008174,0.001979,0,
U008175,0.000248,0,
U008176,0.035071,0,
U008177,0.007116,0,
U008178,0.001919,0,
U008179,0.649871,1,2025-07-30
U008180,0.009134,0,
U008181,0.355748,0,
U008182,0.001179,0,
U008183,0.000677,0,
U008184,0.043735,0,
U008185,0.00428,0,
U008186,0.001575,0,
U008187,0.000985,0,
U008188,0.001321,0,
U008189,0.146642,1,2025-07-22
U008190,0.062616,0,
U008191,0.811414,1,2025-07-16
U008192,0.001302,0,
U008193,0.004574,0,
U008194,0.03124,0,
U008195,0.016976,0,
U008196,0.523973,1,2025-07-10
U008197,0.946572,1,2025-07-18
U008198,0.000312,0,
U008199,0.003627,0,
U008200,0.236472,1,2025-07-29
U008201,0.000355,0,
U008202,0.008613,0,
U008203,0.012997,0,
U008204,0.00197,0,
U008205,0.003808,0,
U008206,0.00902,0,
U008207,0.870161,1,2025-07-30
U008208,0.007126,0,
U008209,0.293937,1,2025-07-02
U008210,0.099195,1,2025-07-22
U008211,0.013423,0,
U008212,0.066102,0,
U008213,0.007611,0,
U008214,0.991876,1,2025-07-04
U008215,0.00047,0,
U008216,0.584752,0,
U008217,0.026288,0,
U008218,0.112313,0,
U008219,0.029578,0,
U008220,0.035633,1,2025-07-18
U008221,0.457198,0,
U008222,0.196138,0,
U008223,0.011074,0,
U008224,0.390989,1,2025-07-28
U008225,0.012272,0,
U008226,0.03915,0,
U008227,0.004835,0,
U008228,0.001044,0,
U008229,0.090602,0,
U008230,0.043589,0,
U008231,0.376716,0,
U008232,0.109159,0,
U008233,0.065561,0,
U008234,0.526831,1,2025-07-20
U008235,0.001008,0,
U008236,0.000445,0,
U008237,0.384231,1,2025-07-15
U008238,0.011155,0,
U008239,0.000749,0,
U008240,0.000332,0,
U008241,0.003215,0,
U008242,0.154102,0,
U008243,0.000174,0,
U008244,0.001977,0,
U008245,0.173674,0,
U008246,0.541947,1,2025-07-30
U008247,0.007458,0,
U008248,0.358186,0,
U008249,0.00021,0,
U008250,0.162318,0,
U008251,0.001505,0,
U008252,0.015024,0,
U008253,0.009311,1,2025-07-11
U008254,0.054319,0,
U008255,0.000577,0,
U008256,0.002348,0,
U008257,0.06361,0,
U008258,0.000924,0,
U008259,0.28024,0,
U008260,0.004767,0,
U008261,0.001857,0,
U008262,0.003259,0,
U008263,0.035083,0,
U008264,0.003214,0,
U008265,0.066273,0,
U008266,0.120243,0,
U008267,0.132205,0,
U008268,0.028437,0,
U008269,0.083242,0,
U008270,0.029063,0,
U008271,0.111038,0,
U008272,0.512513,1,2025-07-23
U008273,0.001588,0,
U008274,0.411685,0,
U008275,0.408053,0,
U008276,0.010599,0,
U008277,0.480548,0,
U008278,0.007917,0,
U008279,0.031953,0,
U008280,0.004804,0,
U008281,0.003969,0,
U008282,0.881108,0,
U008283,0.008517,0,
U008284,0.421505,1,2025-07-28
U008285,0.757848,1,2025-07-20
U008286,0.523058,1,2025-07-04
U008287,0.306461,0,
U008288,0.107778,0,
U008289,0.831479,1,2025-07-02
U008290,0.293684,0,
U008291,0.013857,0,
U008292,0.303392,0,
U008293,0.001336,0,
U008294,0.00045,0,
U008295,0.010623,0,
U008296,0.002265,0,
U008297,0.011268,0,
U008298,0.003589,0,
U008299,0.04239,0,
U008300,0.13202,0,
U008301,0.741936,1,2025-07-30
U008302,0.183184,0,
U008303,0.555417,1,2025-07-21
U008304,0.130909,0,
U008305,0.026402,0,
U008306,0.432922,1,2025-07-24
U008307,0.001903,0,
U008308,0.000213,0,
U008309,0.002412,0,
U008310,0.144424,0,
U008311,0.209452,1,2025-07-04
U008312,0.000192,0,
U008313,0.096484,0,
U008314,0.000626,0,
U008315,0.009828,0,
U008316,0.017239,0,
U008317,0.024327,0,
U008318,0.120027,0,
U008319,0.001214,0,
U008320,0.000127,0,
U008321,0.000664,0,
U008322,0.145399,0,
U008323,0.843369,1,2025-07-24
U008324,0.127919,0,
U008325,0.0996,0,
U008326,0.420393,1,2025-07-08
U008327,0.02515,0,
U008328,0.001616,0,
U008329,0.016552,0,
U008330,0.00875,0,
U008331,0.009442,0,
U008332,0.003044,0,
U008333,0.00635,0,
U008334,0.009181,0,
U008335,0.006167,0,
U008336,0.001158,0,
U008337,0.546235,0,
U008338,0.609599,1,2025-07-16
U008339,0.000381,0,
U008340,0.002037,0,
U008341,0.00186,0,
U008342,0.000993,0,
U008343,0.000322,0,
U008344,0.000225,0,
U008345,0.493967,0,
U008346,0.617727,0,
U008347,0.056334,1,2025-07-07
U008348,0.672755,0,
U008349,0.071866,0,
U008350,0.363002,0,
U008351,0.587238,0,
U008352,0.715401,1,2025-07-15
U008353,0.302274,1,2025-07-03
U008354,0.568424,1,2025-07-15
U008355,0.158506,0,
U008356,0.003806,0,
U008357,0.000161,0,
U008358,0.002056,0,
U008359,0.000503,0,
U008360,0.001852,0,
U008361,0.000177,0,
U008362,0.008207,0,
U008363,0.6656,0,
U008364,0.002419,0,
U008365,0.002434,0,
U008366,0.043322,0,
U008367,0.011086,0,
U008368,0.216148,1,2025-07-29
U008369,0.153841,0,
U008370,0.002548,0,
U008371,0.032288,0,
U008372,6e-05,0,
U008373,0.413744,0,
U008374,0.707262,1,2025-07-21
U008375,0.461276,1,2025-07-24
U008376,0.004086,0,
U008377,0.149795,0,
U008378,0.140216,0,
U008379,0.757443,1,2025-07-11
U008380,0.006974,0,
U008381,0.014458,0,
U008382,0.005248,0,
U008383,0.001194,0,
U008384,0.04869,0,
U008385,0.003488,0,
U008386,0.007857,0,
U008387,0.122298,0,
U008388,0.006307,0,
U008389,0.398889,1,2025-07-18
U008390,0.055348,0,
U008391,0.836203,1,2025-07-10
U008392,0.323684,0,
U008393,0.000394,0,
U008394,0.007508,0,
U008395,0.262118,0,
U008396,0.000189,0,
U008397,0.014349,0,
U008398,0.19448,0,
U008399,0.018284,0,
U008400,0.013255,0,
U008401,0.03063,0,
U008402,0.029492,0,
U008403,0.133236,0,
U008404,0.000389,0,
U008405,0.008297,0,
U008406,0.000137,0,
U008407,0.164421,0,
U008408,0.001685,0,
U008409,0.000121,0,
U008410,0.771542,1,2025-07-19
U008411,0.030826,0,
U008412,0.144845,0,
U008413,0.016575,0,
U008414,0.010607,0,
U008415,0.193596,0,
U008416,0.567308,1,2025-07-28
U008417,0.008914,0,
U008418,0.006702,0,
U008419,0.025644,0,
U008420,0.005329,0,
U008421,0.345276,0,
U008422,0.392759,0,
U008423,0.002054,0,
U008424,0.015724,0,
U008425,0.00944,0,
U008426,0.788166,0,
U008427,0.015798,0,
U008428,0.000477,0,
U008429,0.119523,0,
U008430,0.870487,1,2025-07-08
U008431,0.019509,0,
U008432,0.007693,0,
U008433,0.036557,0,
U008434,0.215384,0,
U008435,0.115323,0,
U008436,0.020347,0,
U008437,0.004267,0,
U008438,0.024637,0,
U008439,0.001282,0,
U008440,0.645942,1,2025-07-07
U008441,0.000587,0,
U008442,0.060783,0,
U008443,0.992081,1,2025-07-30
U008444,0.007123,0,
U008445,0.00711,0,
U008446,0.327729,0,
U008447,0.000766,0,
U008448,0.137162,0,
U008449,0.001389,0,
U008450,0.005678,0,
U008451,0.284899,0,
U008452,0.012904,0,
U008453,0.003001,0,
U008454,0.010199,0,
U008455,0.251382,0,
U008456,0.000449,0,
U008457,0.350751,0,
U008458,0.809468,1,2025-07-21
U008459,0.00417,0,
U008460,0.000478,0,
U008461,0.004607,0,
U008462,0.171828,0,
U008463,0.005606,0,
U008464,0.029071,0,
U008465,0.000971,0,
U008466,0.007635,0,
U008467,0.064113,0,
U008468,0.000383,0,
U008469,0.01668,0,
U008470,0.139765,0,
U008471,0.104305,0,
U008472,0.00029,0,
U008473,0.000477,0,
U008474,0.00308,0,
U008475,0.09076,1,2025-07-18
U008476,0.003944,1,2025-07-15
U008477,0.252007,0,
U008478,0.13966,0,
U008479,0.231795,0,
U008480,0.011661,0,
U008481,0.00065,0,
U008482,0.008892,0,
U008483,0.00027,0,
U008484,0.030209,0,
U008485,0.788569,1,2025-07-20
U008486,0.023768,0,
U008487,0.000272,0,
U008488,0.002932,0,
U008489,0.483042,1,2025-07-23
U008490,0.000131,0,
U008491,0.818812,0,
U008492,0.91837,1,2025-07-23
U008493,0.002916,0,
U008494,0.268113,1,2025-07-11
U008495,0.096749,0,
U008496,0.006004,0,
U008497,0.045027,0,
U008498,0.000284,0,
U008499,0.093577,0,
U008500,0.667579,1,2025-07-25
U008501,0.026955,0,
U008502,0.766438,1,2025-07-25
U008503,0.007957,0,
U008504,0.00021,0,
U008505,0.387674,0,
U008506,0.000186,0,
U008507,0.156285,0,
U008508,0.017475,0,
U008509,0.828371,1,2025-07-27
U008510,0.003697,0,
U008511,0.011632,0,
U008512,0.091909,0,
U008513,0.024297,0,
U008514,0.00278,0,
U008515,0.889188,0,
U008516,0.007108,0,
U008517,0.000556,0,
U008518,0.00452,0,
U008519,0.328487,0,
U008520,0.126339,0,
U008521,0.3792,0,
U008522,0.012656,0,
U008523,0.005482,0,
U008524,0.005795,0,
U008525,0.001848,0,
U008526,0.081317,0,
U008527,0.000239,0,
U008528,0.039896,0,
U008529,0.201242,0,
U008530,0.759891,0,
U008531,8.2e-05,0,
U008532,0.024666,0,
U008533,0.153064,0,
U008534,0.107694,1,2025-07-12
U008535,0.092269,1,2025-07-09
U008536,0.096516,0,
U008537,0.925371,1,2025-07-30
U008538,0.013296,0,
U008539,0.7438,1,2025-07-13
U008540,0.00181,0,
U008541,0.478274,0,
U008542,0.000871,0,
U008543,0.014854,0,
U008544,0.001545,0,
